"","symbol","HR","lower95","upper95","pValue"
"ENSG00000112299","VNN1","1.24039480191193","0.489744560678531","3.14159541144975","0.645"
"ENSG00000130522","JUND","0.674407439686383","0.26680770635341","1.70469361968836","0.401"
"ENSG00000130300","PLVAP","1.58243438406156","0.612990023468191","4.08505601068762","0.315"
"ENSG00000131080","EDA2R","0.746952381909901","0.296344265430177","1.88273547332177","0.536"
"ENSG00000164741","DLC1","1.01542326839042","0.400434622318579","2.57491324805669","0.974"
"ENSG00000116962","NID1","0.931081550688747","0.369378554253418","2.3469496105023","0.879"
"ENSG00000014216","CAPN1","0.559239854438734","0.218721303060452","1.429898278844","0.211"
"ENSG00000117139","KDM5B","0.868291790689942","0.344404504456904","2.18908470714815","0.764"
"ENSG00000154277","UCHL1","0.574206508019053","0.227429601246144","1.44973702651218","0.247"
"ENSG00000213015","ZNF580","1.87658392999568","0.742210331898148","4.74470253911973","0.184"
"ENSG00000059588","TARBP1","1.03827945960615","0.412081602800516","2.61604553300551","0.936"
"ENSG00000116273","PHF13","0.597142214525661","0.236175782996858","1.50980265564889","0.294"
"ENSG00000170959","DCDC1","0.903097900516884","0.357879919897136","2.27893707518551","0.829"
"ENSG00000182511","FES","1.23746065538289","0.466532559791135","3.28231940404375","0.648"
"ENSG00000047346","FAM214A","1.13771940012645","0.450754025484855","2.87164475576621","0.777"
"ENSG00000012504","NR1H4","0.828244165389103","0.326144106859913","2.10332912069369","0.688"
"ENSG00000173218","VANGL1","0.567758443504384","0.222326279450664","1.44989450175211","0.214"
"ENSG00000122912","SLC25A16","0.729368186789763","0.289239728483779","1.83922849979726","0.502"
"ENSG00000164442","CITED2","1.11994802657002","0.428355102359551","2.92813970303842","0.808"
"ENSG00000187109","NAP1L1","0.814890245955958","0.323460910971058","2.05294083591318","0.664"
"ENSG00000110318","CEP126","1.02375711287516","0.406358197795006","2.57919892314124","0.96"
"ENSG00000149043","SYT8","1.2225247694214","0.485257923114583","3.07994314086847","0.67"
"ENSG00000167562","ZNF701","0.588141973050052","0.230922058192269","1.49795555769383","0.238"
"ENSG00000145882","PCYOX1L","1.14229256951657","0.452510889630471","2.88353793085137","0.773"
"ENSG00000198535","C2CD4A","1.48514758798478","0.587513938115731","3.75423154243963","0.386"
"ENSG00000149577","SIDT2","0.924392853597676","0.366056562801344","2.3343445647939","0.868"
"ENSG00000149257","SERPINH1","1.16351598121075","0.460639454334809","2.93889163377841","0.746"
"ENSG00000164976","MYORG","0.565991137795171","0.224316034988842","1.42810106321024","0.23"
"ENSG00000287431","AC027601.5","1.05616457711463","0.417875031348661","2.66941915709008","0.906"
"ENSG00000215440","NPEPL1","0.941430139181821","0.370245553426269","2.39379163033325","0.898"
"ENSG00000128342","LIF","0.526998358515979","0.205011421235136","1.35469169573728","0.152"
"ENSG00000163159","VPS72","1.22724515963287","0.48714039420133","3.09177949472169","0.663"
"ENSG00000096092","TMEM14A","1.1573736400304","0.459109189913672","2.91763652757438","0.75"
"ENSG00000157870","PRXL2B","0.4556547961754","0.18069369043404","1.14902348155557","0.095"
"ENSG00000173207","CKS1B","2.32395923935436","0.906284021218222","5.95926488797715","0.0639"
"ENSG00000178381","ZFAND2A","0.601471241294978","0.238668498039165","1.51577462914924","0.286"
"ENSG00000179240","GVQW3","0.919403277177876","0.364662891895142","2.31803785049915","0.857"
"ENSG00000187446","CHP1","0.886300087679957","0.351228378878294","2.23651587588171","0.79"
"ENSG00000171435","KSR2","0.988654156457448","0.382794120341261","2.55342751923463","0.98"
"ENSG00000215012","RTL10","0.703033751851002","0.278534040082311","1.77449210909961","0.452"
"ENSG00000162804","SNED1","0.898660736222212","0.356169705242773","2.26743349291029","0.821"
"ENSG00000146374","RSPO3","1.12418278256835","0.440309070980058","2.87022687452279","0.804"
"ENSG00000007062","PROM1","0.682286335903538","0.270044368363485","1.72384503695365","0.416"
"ENSG00000075275","CELSR1","0.892289148303409","0.353709994991518","2.25093985313906","0.81"
"ENSG00000226015","CCT8P1","1.15560466061814","0.457614182655239","2.91822714911012","0.758"
"ENSG00000060138","YBX3","1.6535483273739","0.650465187541901","4.20348717091779","0.259"
"ENSG00000137710","RDX","1.01073890154745","0.398688103102072","2.56238678594277","0.982"
"ENSG00000176692","FOXC2","0.574414810954587","0.227509461937288","1.45027979159365","0.247"
"ENSG00000094975","SUCO","0.987045614104972","0.391803616047402","2.48660044068095","0.978"
"ENSG00000160868","CYP3A4","1.18441705349879","0.470000919964495","2.98476810795335","0.711"
"ENSG00000105131","EPHX3","1.5047013717892","0.585850931218878","3.86467972928495","0.367"
"ENSG00000186174","BCL9L","0.333605393018126","0.132116463078051","0.842382210800098","0.0273"
"ENSG00000148090","AUH","1.14995169787643","0.449569633916925","2.94145513327365","0.762"
"ENSG00000162734","PEA15","1.17673109836053","0.459118719623063","3.01598697388253","0.72"
"ENSG00000197093","GAL3ST4","0.355590662641894","0.139267409665668","0.907927559374085","0.0287"
"ENSG00000091409","ITGA6","0.555234965762074","0.220123150413222","1.40051542341679","0.23"
"ENSG00000113924","HGD","1.17931370157474","0.467949640052617","2.97207367563214","0.727"
"ENSG00000155008","APOOL","1.71495414988835","0.680156800764078","4.3241025200591","0.256"
"ENSG00000131910","NR0B2","1.26277080333887","0.49849794970811","3.19878968950383","0.615"
"ENSG00000159214","CCDC24","0.57422586542411","0.225058266741923","1.46511101011979","0.232"
"ENSG00000242732","RTL5","1.15023300154396","0.455556846138206","2.90421704570199","0.761"
"ENSG00000173221","GLRX","1.08369349675049","0.429855158005578","2.73206351727447","0.859"
"ENSG00000171208","NETO2","1.49665789913179","0.593940684833575","3.77139489553785","0.387"
"ENSG00000112339","HBS1L","0.906515644256076","0.354665427838392","2.31703049910876","0.837"
"ENSG00000150782","IL18","0.686139710100407","0.271624803406694","1.733227952205","0.419"
"ENSG00000198467","TPM2","1.35980860874699","0.522419523773953","3.5394531947518","0.505"
"ENSG00000275180","AC048341.2","1.87687200447689","0.744683750366415","4.7303953113732","0.2"
"ENSG00000164951","PDP1","0.830224400395506","0.329508222768749","2.0918220165201","0.684"
"ENSG00000139364","TMEM132B","0.485013400519624","0.187010756521869","1.25788485677882","0.105"
"ENSG00000273270","AC090114.2","0.353380705318592","0.129726669922315","0.962623360071197","0.0157"
"ENSG00000187595","ZNF385C","0.898278672403712","0.356022341982713","2.26644364171548","0.813"
"ENSG00000236144","TMEM147-AS1","1.1473717580684","0.455067398434285","2.89289444979451","0.77"
"ENSG00000187372","PCDHB13","0.869961101742855","0.344560754196645","2.19651341404283","0.759"
"ENSG00000166292","TMEM100","1.0074599850787","0.397464146348899","2.55362812182767","0.987"
"ENSG00000164300","SERINC5","0.631347174646428","0.250613720607803","1.59049254752422","0.335"
"ENSG00000272994","AC012360.3","1.54693263510814","0.614042972322568","3.89712232763009","0.355"
"ENSG00000248538","AC022784.1","0.995910256815549","0.392976959497317","2.52390684914234","0.993"
"ENSG00000166012","TAF1D","0.542182726954255","0.206035796354764","1.42675260614127","0.162"
"ENSG00000214313","AZGP1P1","0.553881531625606","0.219376278403181","1.39844085836894","0.195"
"ENSG00000128050","PAICS","1.81325087145026","0.718074616385658","4.5787424423443","0.191"
"ENSG00000103064","SLC7A6","0.774122695962196","0.307252421394922","1.95040268741616","0.587"
"ENSG00000197355","UAP1L1","1.71027931449034","0.678339552526296","4.31208135023227","0.258"
"ENSG00000286977","Z83745.1","2.20192758393826","0.873129461191646","5.55299677815357","0.0983"
"ENSG00000226696","LENG8-AS1","1.23268574000993","0.489308046982154","3.10543458869227","0.657"
"ENSG00000205763","RP9P","1.02662191836608","0.405699725973103","2.59786363114161","0.955"
"ENSG00000167615","LENG8","1.48242820856045","0.586480789231425","3.74708504334075","0.397"
"ENSG00000126001","CEP250","1.03577943914503","0.411097696139917","2.6096936485639","0.94"
"ENSG00000109846","CRYAB","0.540335301405427","0.214338977089446","1.36215186761414","0.197"
"ENSG00000257017","HP","1.76946929189414","0.701254930864528","4.46488350691002","0.215"
"ENSG00000173801","JUP","0.754807000917697","0.296893274474932","1.91898455646045","0.536"
"ENSG00000205808","PLPP6","0.516809629038933","0.205123537685499","1.30210406704701","0.178"
"ENSG00000261087","ZNNT1","0.710053762867094","0.278058221667755","1.813204238802","0.454"
"ENSG00000116260","QSOX1","0.581238922480857","0.230506181750016","1.46563828545429","0.254"
"ENSG00000138363","ATIC","1.0228217096998","0.404129048443057","2.58868857327547","0.961"
"ENSG00000136840","ST6GALNAC4","1.36268535198754","0.534961422793429","3.47111266233944","0.497"
"ENSG00000262294","AC129507.2","1.294129281011","0.513637864144869","3.26060579423657","0.569"
"ENSG00000273033","LINC02035","1.08732083074011","0.431266647578037","2.741381916735","0.858"
"ENSG00000122420","PTGFR","1.06474643756113","0.421400141051454","2.69028143528955","0.89"
"ENSG00000111674","ENO2","1.45442574812509","0.575811073882817","3.67369498913062","0.407"
"ENSG00000244625","MIATNB","0.734225458853788","0.288252081804213","1.87019299584874","0.496"
"ENSG00000189077","TMEM120A","0.920010691044578","0.364908471141746","2.31953966151565","0.859"
"ENSG00000140451","PIF1","2.69263710071548","1.06870069449003","6.78421432074507","0.048"
"ENSG00000090013","BLVRB","0.929977645914431","0.365441125922324","2.36661492249336","0.874"
"ENSG00000196812","ZSCAN16","0.829241995693888","0.327839457858002","2.09749702465718","0.687"
"ENSG00000120279","MYCT1","1.06844090990767","0.420033313560939","2.717798662888","0.888"
"ENSG00000227799","CDPF1P1","1.65133356114228","0.652728423917926","4.17769845809214","0.297"
"ENSG00000265298","AC132812.1","0.620928719680082","0.246462728505081","1.56434393655427","0.317"
"ENSG00000163735","CXCL5","0.965967976796597","0.381872676353158","2.44346922410752","0.942"
"ENSG00000158874","APOA2","1.92626499556607","0.764513218667066","4.85341095816818","0.157"
"ENSG00000005700","IBTK","1.80373106955985","0.687595888672993","4.73162481755734","0.195"
"ENSG00000158156","XKR8","1.91190315574365","0.75557050065268","4.83789887745077","0.172"
"ENSG00000003249","DBNDD1","0.48785477517148","0.192080265577246","1.2390772208814","0.117"
"ENSG00000058404","CAMK2B","0.935378811898283","0.370254793664233","2.36305791773673","0.888"
"ENSG00000153317","ASAP1","0.650033475392725","0.258019666492252","1.63764074605466","0.365"
"ENSG00000070159","PTPN3","0.737114538436391","0.292373829841979","1.85836688279507","0.518"
"ENSG00000100300","TSPO","0.988178515362231","0.389763508240765","2.50535711419218","0.979"
"ENSG00000179431","FJX1","0.765425838826687","0.303770055704726","1.92868488430943","0.57"
"ENSG00000185262","UBALD2","1.93414776753988","0.767667528021485","4.87310906105539","0.178"
"ENSG00000104213","PDGFRL","0.487307512744513","0.191851509303884","1.23777296743131","0.117"
"ENSG00000188368","PRR19","1.43845493356173","0.569700391982034","3.63200135546568","0.438"
"ENSG00000246089","AC016065.1","0.862436068462166","0.341481821137802","2.17814222059079","0.752"
"ENSG00000177150","FAM210A","1.48707139037777","0.58824450935338","3.75928935148228","0.399"
"ENSG00000276449","AC004076.2","1.41616267438509","0.554325673012008","3.61793944960957","0.447"
"ENSG00000138801","PAPSS1","1.13688139427152","0.444881405240791","2.90526708784603","0.78"
"ENSG00000153310","CYRIB","1.02607549086559","0.405473943209483","2.59654394711903","0.957"
"ENSG00000186575","NF2","1.05543353254693","0.417574501230264","2.66764359016794","0.907"
"ENSG00000196267","ZNF836","0.968304390060087","0.384325862431809","2.43963126987322","0.945"
"ENSG00000116133","DHCR24","0.805752296703099","0.319844378312386","2.02985203950723","0.635"
"ENSG00000197183","NOL4L","0.583875057137923","0.231573002783474","1.47214950901065","0.259"
"ENSG00000160058","BSDC1","1.00703212448383","0.399742759594468","2.53691574244201","0.988"
"ENSG00000156804","FBXO32","0.557466713484126","0.2209860502782","1.40628395435623","0.22"
"ENSG00000132334","PTPRE","1.05121694866623","0.413700047994638","2.67115529359923","0.914"
"ENSG00000174233","ADCY6","0.786682469155323","0.312266274523551","1.98186406207514","0.599"
"ENSG00000109084","TMEM97","1.03799099238104","0.411968103019611","2.61531242920737","0.937"
"ENSG00000160182","TFF1","1.19907795130518","0.467029520968678","3.07858040820217","0.7"
"ENSG00000196476","C20orf96","1.71912253532157","0.6817761069311","4.3348281956574","0.255"
"ENSG00000259250","AC018904.1","1.14984795168864","0.456068715896025","2.89901557795949","0.767"
"ENSG00000167705","RILP","1.1112017512577","0.440529381405388","2.80292163046876","0.823"
"ENSG00000178752","ERFE","1.08704883662645","0.430536370555816","2.74465818459284","0.859"
"ENSG00000118515","SGK1","1.51456500292081","0.589322282667169","3.89244937030158","0.369"
"ENSG00000227719","AC006042.1","1.56673634185529","0.618264726156019","3.97024552921147","0.334"
"ENSG00000120341","SEC16B","1.61921514840468","0.637793723770662","4.11082392175743","0.292"
"ENSG00000111671","SPSB2","1.31667783685253","0.518104104180045","3.34612390072133","0.544"
"ENSG00000065911","MTHFD2","0.874905435756798","0.346975636533225","2.20609011389045","0.77"
"ENSG00000149218","ENDOD1","1.43956162549187","0.570932332716233","3.62974306207106","0.448"
"ENSG00000104537","ANXA13","0.768447963186036","0.302600564256143","1.9514579345758","0.565"
"ENSG00000051523","CYBA","0.680322423118374","0.269238241424735","1.71906708700978","0.4"
"ENSG00000260793","AC003102.1","0.688601664434725","0.268971162697161","1.76291111473594","0.421"
"ENSG00000172794","RAB37","1.3324821350686","0.528684184591818","3.35835398906021","0.532"
"ENSG00000287769","AL353748.3","0.958794504851345","0.379157599614899","2.42455090829468","0.927"
"ENSG00000121057","AKAP1","1.41534890263645","0.560826970195985","3.57189048075586","0.458"
"ENSG00000176994","SMCR8","0.8129405889836","0.32269009686324","2.04800955356584","0.662"
"ENSG00000142279","WTIP","1.73809265712808","0.689132760500376","4.38372147997873","0.245"
"ENSG00000063241","ISOC2","1.04587035551474","0.413639585138573","2.6444393618132","0.922"
"ENSG00000116521","SCAMP3","1.34356125651545","0.533010627286901","3.38671830840949","0.518"
"ENSG00000103888","CEMIP","0.672270302532632","0.266767267051686","1.69416347313612","0.407"
"ENSG00000136872","ALDOB","1.31606827913905","0.522258000441932","3.31643692177121","0.545"
"ENSG00000187860","CCDC157","1.11950354873708","0.44376730876006","2.82420126695849","0.808"
"ENSG00000143324","XPR1","1.42571010705056","0.557757044328591","3.6443274540673","0.429"
"ENSG00000279118","AC093535.2","1.2270214160506","0.48471963944933","3.10608738106267","0.662"
"ENSG00000198832","SELENOM","0.746713050856819","0.295535870738293","1.88667581680348","0.533"
"ENSG00000280239","AC011498.7","1.09124182188579","0.432791056387456","2.75146331297232","0.851"
"ENSG00000185917","SETD4","1.59160478950876","0.631781374275211","4.00962407113276","0.308"
"ENSG00000121671","CRY2","1.33850139997878","0.526123305224688","3.40525876720104","0.524"
"ENSG00000136280","CCM2","1.10646353695524","0.438460409787498","2.79218267210225","0.826"
"ENSG00000108176","DNAJC12","2.15027872639993","0.843900525580807","5.47896163238659","0.1"
"ENSG00000070759","TESK2","0.899084030955147","0.356332952041452","2.26853028912274","0.822"
"ENSG00000120896","SORBS3","0.949654096030006","0.373690064624736","2.41334460687952","0.91"
"ENSG00000008277","ADAM22","0.839967287926864","0.32737789436433","2.15513954036869","0.71"
"ENSG00000102359","SRPX2","1.28336811488818","0.505783807364118","3.25639867139111","0.593"
"ENSG00000197747","S100A10","1.1941507307969","0.472300857626685","3.01925339502538","0.702"
"ENSG00000236675","MTX1P1","1.03677155492575","0.411488221195359","2.61221391460643","0.937"
"ENSG00000176834","VSIG10","0.398434561354133","0.15418782187001","1.02958909306921","0.0358"
"ENSG00000237441","RGL2","0.833533797321099","0.330809812522749","2.10023573961777","0.689"
"ENSG00000244509","APOBEC3C","0.760166875350551","0.299137714647875","1.93173127320449","0.557"
"ENSG00000103044","HAS3","0.878427821283477","0.344526195044892","2.23970034297186","0.788"
"ENSG00000148123","PLPPR1","1.48595354418684","0.589641543101051","3.74474621287498","0.392"
"ENSG00000102531","FNDC3A","2.94056381811961","1.11510169201307","7.75437400047713","0.0165"
"ENSG00000234912","SNHG20","1.1044910208876","0.437656579992835","2.78734622301644","0.833"
"ENSG00000151655","ITIH2","1.04908804985216","0.416328838413203","2.64354912462316","0.915"
"ENSG00000130023","ERMARD","1.73437340493302","0.664626586500604","4.52592654106265","0.219"
"ENSG00000140937","CDH11","0.874653614668883","0.343155657582416","2.22936422218132","0.776"
"ENSG00000229314","ORM1","1.11830024778633","0.443272674613532","2.82127799844486","0.804"
"ENSG00000154723","ATP5PF","1.16520993592663","0.457771665047957","2.9659201266638","0.743"
"ENSG00000131473","ACLY","1.03805392206851","0.411992863868101","2.61547235310075","0.936"
"ENSG00000219438","TAFA5","0.802893867001575","0.318711130633688","2.02264213486055","0.639"
"ENSG00000172830","SSH3","0.815867152659009","0.322314755227294","2.06518379935326","0.655"
"ENSG00000228253","MT-ATP8","1.00579703833674","0.399253214114401","2.53379972048787","0.99"
"ENSG00000176890","TYMS","1.155234166266","0.45824523583576","2.91234010643731","0.759"
"ENSG00000270231","NBPF8","0.799848407660389","0.317502703177167","2.01496701865834","0.623"
"ENSG00000104760","FGL1","1.15629796258045","0.458674855752204","2.91497334440767","0.751"
"ENSG00000166068","SPRED1","0.95860624574263","0.373190813949815","2.46234875036434","0.929"
"ENSG00000151623","NR3C2","0.993753108832421","0.394472084559715","2.50346039673844","0.989"
"ENSG00000047579","DTNBP1","1.54119797708919","0.608690456708651","3.90229742951388","0.344"
"ENSG00000134538","SLCO1B1","1.24882049384623","0.492706688000934","3.16527594171276","0.631"
"ENSG00000119681","LTBP2","0.928415357184304","0.36759532472013","2.34484776462245","0.874"
"ENSG00000284428","AC092329.4","1.03661220751424","0.411425503589494","2.61180908668151","0.939"
"ENSG00000006740","ARHGAP44","0.517227525923218","0.204298074692626","1.3094803461812","0.161"
"ENSG00000109944","JHY","0.895037801843169","0.354771660713609","2.25805146080971","0.815"
"ENSG00000105486","LIG1","0.73674555861589","0.283111535091374","1.91724444560358","0.493"
"ENSG00000140691","ARMC5","1.7686051754573","0.700829068432438","4.46323420010352","0.246"
"ENSG00000267481","AC011477.1","0.867567016518232","0.343581747326016","2.19066505717532","0.763"
"ENSG00000251322","SHANK3","1.07715175284069","0.42322398621257","2.74147008781546","0.875"
"ENSG00000109756","RAPGEF2","1.05254444317719","0.414189321794368","2.67474255508017","0.913"
"ENSG00000275342","PRAG1","0.670552668420256","0.265221628389285","1.69534017212787","0.393"
"ENSG00000125459","MSTO1","1.75025694633375","0.693839122614726","4.41514362384922","0.238"
"ENSG00000259674","AC092868.1","1.05243793174123","0.417643003303472","2.65208704900279","0.911"
"ENSG00000139083","ETV6","0.949861345760474","0.37576842792243","2.40104412485699","0.913"
"ENSG00000122034","GTF3A","0.788072236955446","0.311179117017911","1.99582110975723","0.621"
"ENSG00000224420","ADM5","1.46340411385242","0.580563297695732","3.68874782291622","0.414"
"ENSG00000138769","CDKL2","0.97233501092755","0.38593679833732","2.44971554292975","0.951"
"ENSG00000198707","CEP290","1.24941570833222","0.495960050202851","3.14751079565548","0.637"
"ENSG00000183718","TRIM52","0.815975084193393","0.32388962274769","2.05568592280305","0.65"
"ENSG00000186806","VSIG10L","0.795814001496133","0.31400181901176","2.01693075209086","0.612"
"ENSG00000145555","MYO10","1.17156068546742","0.464829687909237","2.95281148221519","0.727"
"ENSG00000103034","NDRG4","0.690022568993422","0.273215642427116","1.74269357892748","0.43"
"ENSG00000143507","DUSP10","0.765806512759201","0.303922665053166","1.9296343524818","0.571"
"ENSG00000159915","ZNF233","1.23319244509304","0.489509819476247","3.1067070488222","0.657"
"ENSG00000181450","ZNF678","2.10548693685337","0.827544841177412","5.35690034023159","0.114"
"ENSG00000255284","AP006621.3","0.541132649968625","0.205579416292676","1.42438649813648","0.169"
"ENSG00000069869","NEDD4","0.501741297257629","0.197871222204029","1.27226347808268","0.134"
"ENSG00000178761","FAM219B","0.372909490575865","0.146562026804014","0.948823451708313","0.0389"
"ENSG00000005812","FBXL3","0.712637395703448","0.278800379879108","1.82156157023604","0.49"
"ENSG00000197208","SLC22A4","1.91824026427164","0.757960109704765","4.85466934784495","0.169"
"ENSG00000260807","CEROX1","0.920762260296103","0.365212286265694","2.32139818913104","0.86"
"ENSG00000129810","SGO1","1.04700828826043","0.414108147951495","2.64719822855173","0.92"
"ENSG00000122863","CHST3","0.576349716257598","0.228524928573003","1.45357881743784","0.246"
"ENSG00000119403","PHF19","0.851810233225378","0.33241593105152","2.1827493981178","0.729"
"ENSG00000130340","SNX9","1.20701097056597","0.469825271201153","3.10088786697654","0.686"
"ENSG00000053371","AKR7A2","1.21217075689446","0.481123065943243","3.05401683660583","0.674"
"ENSG00000084636","COL16A1","1.09428279773444","0.429474853806241","2.78818382684114","0.845"
"ENSG00000279696","AP001273.1","0.769052222337742","0.302853012397501","1.95289891951393","0.57"
"ENSG00000198934","MAGEE1","1.03822402553956","0.408901058667053","2.63611234150719","0.935"
"ENSG00000153487","ING1","1.34472554438723","0.499997656831321","3.61659052801834","0.52"
"ENSG00000197580","BCO2","0.856116766017193","0.339658269131399","2.15786272164096","0.738"
"ENSG00000134245","WNT2B","0.752317228245132","0.297669666950794","1.90137348461507","0.552"
"ENSG00000230513","THAP7-AS1","0.61612256654679","0.238004150459075","1.59495965207329","0.276"
"ENSG00000147996","CBWD5","0.691540920411247","0.27429050539407","1.74351220767255","0.442"
"ENSG00000288559","AC016394.2","0.552973596455718","0.219005073297067","1.39622244258424","0.211"
"ENSG00000259972","AC009120.2","0.856368939183314","0.338995687060594","2.16335424900809","0.736"
"ENSG00000158014","SLC30A2","1.24305082616299","0.493431728723137","3.13148763340163","0.643"
"ENSG00000177839","PCDHB9","1.48563286986661","0.579117078069898","3.81115513185004","0.394"
"ENSG00000188878","FBF1","1.88626393649388","0.74846285872071","4.7537317271812","0.195"
"ENSG00000136261","BZW2","0.837571258425378","0.331271954656648","2.11767281557951","0.698"
"ENSG00000126088","UROD","1.25516029749714","0.495339910605472","3.18049755063632","0.622"
"ENSG00000115129","TP53I3","0.805522120302937","0.318030697506114","2.04026180927036","0.63"
"ENSG00000277511","AC116407.2","0.43478572823068","0.169713058147933","1.11387203516363","0.0687"
"ENSG00000131844","MCCC2","0.545273331961337","0.212794981409921","1.39722753129908","0.178"
"ENSG00000167702","KIFC2","1.238157791928","0.491486048979792","3.11918257068382","0.64"
"ENSG00000100302","RASD2","1.38956948996096","0.550881137983827","3.50511795429645","0.473"
"ENSG00000143537","ADAM15","1.7118369104904","0.657082983624853","4.45968877774252","0.239"
"ENSG00000180340","FZD2","1.11219515205893","0.440794527646337","2.80624639980979","0.821"
"ENSG00000052749","RRP12","1.34827499182776","0.529701215184413","3.43183176001453","0.514"
"ENSG00000276710","CSPG4P10","1.4651631277103","0.571854506034568","3.7539321071155","0.399"
"ENSG00000135218","CD36","0.995226788245774","0.392887202885802","2.52101965339373","0.992"
"ENSG00000128011","LRFN1","0.69728625662587","0.276187073810479","1.76043041034193","0.441"
"ENSG00000101844","ATG4A","1.23452064662957","0.487539366829507","3.12598598317426","0.653"
"ENSG00000143222","UFC1","1.33566798362763","0.528581774358872","3.37508603025854","0.545"
"ENSG00000231856","AL162377.1","0.497387051286883","0.195935703162781","1.26262786615428","0.157"
"ENSG00000170044","ZPLD1","0.775428636620475","0.305515036545868","1.96811776365978","0.575"
"ENSG00000177103","DSCAML1","0.912174125959439","0.357954775039205","2.32448815909421","0.842"
"ENSG00000213626","LBH","0.642840586237069","0.255174862435403","1.6194542650855","0.355"
"ENSG00000183648","NDUFB1","1.30764929258179","0.514774333718644","3.32174034404026","0.566"
"ENSG00000245848","CEBPA","0.661225954603822","0.261377212716275","1.67275394246529","0.356"
"ENSG00000245275","SAP30L-AS1","1.4762612339557","0.585743110309052","3.72065363215376","0.402"
"ENSG00000176399","DMRTA1","1.32787245579105","0.526881441244807","3.34656930538818","0.545"
"ENSG00000197261","C6orf141","0.486304562846258","0.187566678930458","1.26084296631798","0.108"
"ENSG00000237310","GS1-124K5.4","1.12191801530464","0.444748570389842","2.83013845769484","0.808"
"ENSG00000165156","ZHX1","0.386960324380431","0.153604638205548","0.974829239493631","0.0605"
"ENSG00000103479","RBL2","0.715766264368212","0.283672540290754","1.80603080115726","0.485"
"ENSG00000167747","C19orf48","1.29403699656095","0.511437972557056","3.27416390319291","0.578"
"ENSG00000248144","ADH1C","1.2338534895485","0.487288717544091","3.12421441100424","0.641"
"ENSG00000138587","MNS1","1.98505700869566","0.787970406467073","5.00076055576641","0.161"
"ENSG00000095015","MAP3K1","0.592058541224733","0.234878443211945","1.49240309772","0.269"
"ENSG00000080503","SMARCA2","0.694217219897349","0.275331116211447","1.75039260012983","0.445"
"ENSG00000104805","NUCB1","0.932085225154117","0.366325943818091","2.37161162514337","0.877"
"ENSG00000179889","PDXDC1","0.817967817742577","0.322337254909675","2.07568731405261","0.676"
"ENSG00000160584","SIK3","0.903356387969919","0.3535302811114","2.30829665034808","0.833"
"ENSG00000106803","SEC61B","0.929016191421765","0.368545472689954","2.34183065016207","0.871"
"ENSG00000103489","XYLT1","0.727266711769032","0.284034614880258","1.8621563793213","0.512"
"ENSG00000104427","ZC2HC1A","0.791216036412464","0.312090773089257","2.00589979024214","0.607"
"ENSG00000155111","CDK19","0.605232564869503","0.238095624011585","1.53848462817903","0.267"
"ENSG00000278530","CHMP1B2P","0.878148140310311","0.347904745563645","2.21653819375507","0.781"
"ENSG00000130413","STK33","1.26443877199352","0.501915875904051","3.18540513435786","0.607"
"ENSG00000099219","ERMP1","1.53517565584601","0.606425931633546","3.88631846259239","0.349"
"ENSG00000152137","HSPB8","0.982725560919506","0.390082768828234","2.47575541720431","0.97"
"ENSG00000254726","MEX3A","0.807487878520372","0.320532006921355","2.03423265033658","0.65"
"ENSG00000185222","TCEAL9","1.19705430345666","0.473401748111875","3.02689842430722","0.694"
"ENSG00000180257","ZNF816","0.746592939897997","0.295490089682139","1.88636112468318","0.532"
"ENSG00000287151","C2orf27A","0.885017239285525","0.346914407176798","2.25777741606852","0.799"
"ENSG00000155849","ELMO1","1.2163149779797","0.48068529255955","3.07773536772912","0.676"
"ENSG00000156096","UGT2B4","1.44200246200181","0.571919803558321","3.6357739100518","0.425"
"ENSG00000136630","HLX","1.55517091912193","0.603528063298332","4.00736392350166","0.34"
"ENSG00000088766","CRLS1","1.36517299031077","0.524223527056516","3.55515767088631","0.497"
"ENSG00000095066","HOOK2","0.773247600166443","0.306902410388894","1.94821490781227","0.57"
"ENSG00000198794","SCAMP5","1.52789950650433","0.603686484892106","3.86703522506954","0.35"
"ENSG00000131435","PDLIM4","1.15899694293042","0.441222428895641","3.04443705884174","0.754"
"ENSG00000204116","CHIC1","1.02176591301211","0.405571938974322","2.57415634729004","0.963"
"ENSG00000204764","RANBP17","1.4303587307014","0.566595607489653","3.61091062381928","0.445"
"ENSG00000176463","SLCO3A1","1.0775899405339","0.42747739519345","2.71640113137294","0.869"
"ENSG00000141013","GAS8","1.20933961220303","0.479991084911734","3.04693637781275","0.687"
"ENSG00000228393","LINC01004","1.11957529851558","0.44379647464364","2.82437766107254","0.81"
"ENSG00000104218","CSPP1","1.2487332914026","0.492670453034272","3.16506667581442","0.642"
"ENSG00000136848","DAB2IP","0.786889859444301","0.310291001930556","1.99553208776209","0.606"
"ENSG00000175756","AURKAIP1","0.768327480713472","0.302550225173917","1.9511706437507","0.564"
"ENSG00000172197","MBOAT1","0.636212290225888","0.251019109080224","1.61249109566837","0.331"
"ENSG00000197622","CDC42SE1","0.849526612589223","0.337082142194503","2.14100771046153","0.72"
"ENSG00000213190","MLLT11","2.52953398131745","0.99772251387395","6.41314801827561","0.053"
"ENSG00000148848","ADAM12","0.781176896413542","0.310070678164968","1.96805885387726","0.6"
"ENSG00000134324","LPIN1","1.00952799890193","0.398236235039495","2.55915130491795","0.984"
